raceId,year,round,circuitId,month,dayofweek,constructorId,points_x,grid,position_x,positionOrder,points_y,fastestLap,fastestLapTime,fastestLapSpeed,standings_points,standings_position,season_wins,nationality,position_y,q1,q2,q3,sprint_grid,sprint_position,sprint_points,target
249,1995,10,11,8,6,6,4.0,4,3,3,4.0,0,90.2675,204.894,57.0,3,1,Italian,5,78.5135,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,6,4.0,6,40,19,0.0,0,90.2675,204.894,57.0,3,1,Italian,5,78.5135,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,22,3.0,9,4,4,3.0,0,90.2675,204.894,84.0,1,6,Italian,6,78.815,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,22,3.0,3,11,11,0.0,0,90.2675,204.894,84.0,1,6,Italian,6,78.815,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,15,2.0,11,5,5,2.0,0,90.2675,204.894,9.0,7,0,Swiss,15,81.287,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,15,2.0,19,10,10,0.0,0,90.2675,204.894,9.0,7,0,Swiss,15,81.287,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,27,1.0,10,6,6,1.0,0,90.2675,204.894,12.0,5,0,French,9,79.95400000000001,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,27,1.0,8,40,14,0.0,0,90.2675,204.894,12.0,5,0,French,9,79.95400000000001,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,17,0.0,14,7,7,0.0,0,90.2675,204.894,13.0,4,0,Irish,10,80.2005,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,17,0.0,7,40,13,0.0,0,90.2675,204.894,13.0,4,0,Irish,10,80.2005,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,18,0.0,12,8,8,0.0,0,90.2675,204.894,0.0,10,0,Italian,13,80.8495,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,18,0.0,15,9,9,0.0,0,90.2675,204.894,0.0,10,0,Italian,13,80.8495,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,30,0.0,22,12,12,0.0,0,90.2675,204.894,0.0,11,0,British,23,85.47049999999999,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,30,0.0,24,40,23,0.0,0,90.2675,204.894,0.0,11,0,British,23,85.47049999999999,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,25,0.0,16,40,15,0.0,0,90.2675,204.894,0.0,9,0,British,16,81.663,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,25,0.0,17,40,17,0.0,0,90.2675,204.894,0.0,9,0,British,16,81.663,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,1,0.0,13,40,16,0.0,0,90.2675,204.894,10.0,6,0,British,9,79.5015,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,1,0.0,5,40,24,0.0,0,90.2675,204.894,10.0,6,0,British,9,79.5015,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,29,0.0,20,40,18,0.0,0,90.2675,204.894,1.0,8,0,British,19,82.678,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,29,0.0,18,40,21,0.0,0,90.2675,204.894,1.0,8,0,British,19,82.678,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,28,0.0,23,40,20,0.0,0,90.2675,204.894,0.0,13,0,Italian,22,84.523,87.216,87.03225,9,11,0.0,0
249,1995,10,11,8,6,28,0.0,21,40,22,0.0,0,90.2675,204.894,0.0,13,0,Italian,22,84.523,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,22,10.0,16,1,1,10.0,0,90.2675,204.894,94.0,1,7,Italian,10,117.58200000000001,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,22,10.0,4,7,7,0.0,0,90.2675,204.894,94.0,1,7,Italian,10,117.58200000000001,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,3,6.0,8,2,2,6.0,0,90.2675,204.894,80.0,2,3,British,6,117.011,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,3,6.0,5,40,22,0.0,0,90.2675,204.894,80.0,2,3,British,6,117.011,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,27,4.0,13,3,3,4.0,0,90.2675,204.894,16.0,4,0,French,11,118.16749999999999,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,27,4.0,9,9,9,0.0,0,90.2675,204.894,16.0,4,0,French,11,118.16749999999999,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,15,3.0,10,4,4,3.0,0,90.2675,204.894,12.0,7,0,Swiss,12,118.252,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,15,3.0,14,11,11,0.0,0,90.2675,204.894,12.0,7,0,Swiss,12,118.252,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,1,2.0,6,5,5,2.0,0,90.2675,204.894,12.0,6,0,British,4,116.02850000000001,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,1,2.0,3,40,24,0.0,0,90.2675,204.894,12.0,6,0,British,4,116.02850000000001,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,17,1.0,12,6,6,1.0,0,90.2675,204.894,14.0,5,0,Irish,9,117.647,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,17,1.0,7,40,19,0.0,0,90.2675,204.894,14.0,5,0,Irish,9,117.647,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,25,0.0,11,8,8,0.0,0,90.2675,204.894,0.0,9,0,British,13,118.38749999999999,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,25,0.0,15,40,15,0.0,0,90.2675,204.894,0.0,9,0,British,13,118.38749999999999,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,18,0.0,17,10,10,0.0,0,90.2675,204.894,0.0,10,0,Italian,18,120.1345,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,18,0.0,19,40,17,0.0,0,90.2675,204.894,0.0,10,0,Italian,18,120.1345,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,29,0.0,18,12,12,0.0,0,90.2675,204.894,1.0,8,0,British,19,121.3375,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,29,0.0,20,40,20,0.0,0,90.2675,204.894,1.0,8,0,British,19,121.3375,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,28,0.0,24,13,13,0.0,0,90.2675,204.894,0.0,13,0,Italian,23,126.677,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,28,0.0,22,14,14,0.0,0,90.2675,204.894,0.0,13,0,Italian,23,126.677,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,30,0.0,23,40,16,0.0,0,90.2675,204.894,0.0,11,0,British,22,124.406,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,30,0.0,21,40,21,0.0,0,90.2675,204.894,0.0,11,0,British,22,124.406,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,6,0.0,1,40,18,0.0,0,90.2675,204.894,57.0,3,1,Italian,1,114.5115,87.216,87.03225,9,11,0.0,0
250,1995,11,13,8,6,6,0.0,2,40,23,0.0,0,90.2675,204.894,57.0,3,1,Italian,1,114.5115,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,22,10.0,8,1,1,10.0,0,90.2675,204.894,104.0,1,8,Italian,5,85.7295,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,22,10.0,2,40,16,0.0,0,90.2675,204.894,104.0,1,8,Italian,5,85.7295,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,1,9.0,7,2,2,6.0,0,90.2675,204.894,21.0,4,0,British,8,86.196,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,1,9.0,9,4,4,3.0,0,90.2675,204.894,21.0,4,0,British,8,86.196,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,15,5.0,10,3,3,4.0,0,90.2675,204.894,17.0,5,0,Swiss,12,87.64099999999999,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,15,5.0,14,6,6,1.0,0,90.2675,204.894,17.0,5,0,Swiss,12,87.64099999999999,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,25,2.0,16,5,5,2.0,0,90.2675,204.894,2.0,8,0,British,16,89.1575,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,25,2.0,17,10,10,0.0,0,90.2675,204.894,2.0,8,0,British,16,89.1575,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,29,0.0,15,7,7,0.0,0,90.2675,204.894,1.0,9,0,British,17,89.6925,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,29,0.0,20,8,8,0.0,0,90.2675,204.894,1.0,9,0,British,17,89.6925,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,28,0.0,23,9,9,0.0,0,90.2675,204.894,0.0,12,0,Italian,22,91.468,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,28,0.0,22,40,24,0.0,0,90.2675,204.894,0.0,12,0,Italian,22,91.468,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,6,0.0,5,40,11,0.0,0,90.2675,204.894,57.0,3,1,Italian,4,85.53,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,6,0.0,3,40,14,0.0,0,90.2675,204.894,57.0,3,1,Italian,4,85.53,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,17,0.0,6,40,12,0.0,0,90.2675,204.894,14.0,7,0,Irish,9,86.595,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,17,0.0,12,40,13,0.0,0,90.2675,204.894,14.0,7,0,Irish,9,86.595,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,18,0.0,18,40,15,0.0,0,90.2675,204.894,0.0,10,0,Italian,18,89.7475,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,18,0.0,19,40,22,0.0,0,90.2675,204.894,0.0,10,0,Italian,18,89.7475,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,3,0.0,4,40,17,0.0,0,90.2675,204.894,80.0,2,3,British,2,85.0805,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,3,0.0,1,40,19,0.0,0,90.2675,204.894,80.0,2,3,British,2,85.0805,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,27,0.0,13,40,18,0.0,0,90.2675,204.894,16.0,6,0,French,12,87.22550000000001,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,27,0.0,11,40,20,0.0,0,90.2675,204.894,16.0,6,0,French,12,87.22550000000001,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,30,0.0,24,40,21,0.0,0,90.2675,204.894,0.0,11,0,British,22,91.5955,87.216,87.03225,9,11,0.0,0
251,1995,12,14,9,6,30,0.0,21,40,23,0.0,0,90.2675,204.894,0.0,11,0,British,22,91.5955,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,3,14.0,1,1,1,10.0,0,90.2675,204.894,94.0,2,4,British,1,80.721,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,3,14.0,2,3,3,4.0,0,90.2675,204.894,94.0,2,4,British,1,80.721,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,22,6.0,3,2,2,6.0,0,90.2675,204.894,110.0,1,8,Italian,4,81.8115,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,22,6.0,6,7,7,0.0,0,90.2675,204.894,110.0,1,8,Italian,4,81.8115,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,6,5.0,4,4,4,3.0,0,90.2675,204.894,62.0,3,1,Italian,5,82.1805,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,6,5.0,7,5,5,2.0,0,90.2675,204.894,62.0,3,1,Italian,5,82.1805,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,15,1.0,5,6,6,1.0,0,90.2675,204.894,18.0,5,0,Swiss,9,83.08,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,15,1.0,14,12,12,0.0,0,90.2675,204.894,18.0,5,0,Swiss,9,83.08,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,27,0.0,9,8,8,0.0,0,90.2675,204.894,16.0,6,0,French,10,82.746,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,27,0.0,11,40,21,0.0,0,90.2675,204.894,16.0,6,0,French,10,82.746,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,1,0.0,12,9,9,0.0,0,90.2675,204.894,21.0,4,0,British,12,82.989,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,1,0.0,13,40,19,0.0,0,90.2675,204.894,21.0,4,0,British,12,82.989,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,17,0.0,10,10,10,0.0,0,90.2675,204.894,14.0,7,0,Irish,9,82.6845,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,17,0.0,8,11,11,0.0,0,90.2675,204.894,14.0,7,0,Irish,9,82.6845,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,25,0.0,15,13,13,0.0,0,90.2675,204.894,2.0,8,0,British,15,84.1115,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,25,0.0,16,40,23,0.0,0,90.2675,204.894,2.0,8,0,British,15,84.1115,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,18,0.0,18,14,14,0.0,0,90.2675,204.894,0.0,10,0,Italian,17,84.7175,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,18,0.0,17,40,22,0.0,0,90.2675,204.894,0.0,10,0,Italian,17,84.7175,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,29,0.0,19,15,15,0.0,0,90.2675,204.894,1.0,9,0,British,19,85.031,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,29,0.0,20,40,24,0.0,0,90.2675,204.894,1.0,9,0,British,19,85.031,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,28,0.0,22,16,16,0.0,0,90.2675,204.894,0.0,12,0,Italian,22,87.4075,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,28,0.0,23,17,17,0.0,0,90.2675,204.894,0.0,12,0,Italian,22,87.4075,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,30,0.0,21,40,18,0.0,0,90.2675,204.894,0.0,11,0,British,22,89.4705,87.216,87.03225,9,11,0.0,0
252,1995,13,27,9,6,30,0.0,24,40,20,0.0,0,90.2675,204.894,0.0,11,0,British,22,89.4705,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,22,12.0,3,1,1,10.0,0,90.2675,204.894,122.0,1,9,Italian,5,79.9015,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,22,12.0,7,5,5,2.0,0,90.2675,204.894,122.0,1,9,Italian,5,79.9015,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,6,6.0,6,2,2,6.0,0,90.2675,204.894,68.0,3,1,Italian,5,80.16550000000001,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,6,6.0,4,40,19,0.0,0,90.2675,204.894,68.0,3,1,Italian,5,80.16550000000001,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,3,4.0,1,3,3,4.0,0,90.2675,204.894,98.0,2,4,British,1,78.855,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,3,4.0,2,40,16,0.0,0,90.2675,204.894,98.0,2,4,British,1,78.855,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,17,4.0,11,4,4,3.0,0,90.2675,204.894,18.0,5,0,Irish,8,80.8495,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,17,4.0,5,6,6,1.0,0,90.2675,204.894,18.0,5,0,Irish,8,80.8495,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,27,0.0,12,7,7,0.0,0,90.2675,204.894,16.0,7,0,French,13,81.8015,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,27,0.0,14,40,22,0.0,0,90.2675,204.894,16.0,7,0,French,13,81.8015,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,1,0.0,9,8,8,0.0,0,90.2675,204.894,21.0,4,0,British,9,80.88749999999999,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,1,0.0,10,40,23,0.0,0,90.2675,204.894,21.0,4,0,British,9,80.88749999999999,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,18,0.0,16,9,9,0.0,0,90.2675,204.894,0.0,10,0,Italian,17,83.54400000000001,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,18,0.0,18,11,11,0.0,0,90.2675,204.894,0.0,10,0,Italian,17,83.54400000000001,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,25,0.0,15,10,10,0.0,0,90.2675,204.894,2.0,8,0,British,17,83.672,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,25,0.0,19,14,14,0.0,0,90.2675,204.894,2.0,8,0,British,17,83.672,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,29,0.0,17,12,12,0.0,0,90.2675,204.894,1.0,9,0,British,19,84.2945,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,29,0.0,21,40,24,0.0,0,90.2675,204.894,1.0,9,0,British,19,84.2945,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,28,0.0,22,13,13,0.0,0,90.2675,204.894,0.0,12,0,Italian,22,85.6275,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,28,0.0,23,40,20,0.0,0,90.2675,204.894,0.0,12,0,Italian,22,85.6275,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,30,0.0,24,15,15,0.0,0,90.2675,204.894,0.0,11,0,British,22,86.2745,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,30,0.0,20,40,17,0.0,0,90.2675,204.894,0.0,11,0,British,22,86.2745,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,15,0.0,13,40,18,0.0,0,90.2675,204.894,18.0,6,0,Swiss,10,81.404,87.216,87.03225,9,11,0.0,0
253,1995,14,20,10,6,15,0.0,8,40,21,0.0,0,90.2675,204.894,18.0,6,0,Swiss,10,81.404,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,22,11.0,3,1,1,10.0,0,90.2675,204.894,133.0,1,10,Italian,5,74.92,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,22,11.0,7,6,6,1.0,0,90.2675,204.894,133.0,1,10,Italian,5,74.92,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,3,10.0,1,2,2,6.0,0,90.2675,204.894,108.0,2,4,British,1,74.113,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,3,10.0,2,3,3,4.0,0,90.2675,204.894,108.0,2,4,British,1,74.113,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,6,5.0,5,4,4,3.0,0,90.2675,204.894,73.0,3,1,Italian,4,74.9465,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,6,5.0,4,5,5,2.0,0,90.2675,204.894,73.0,3,1,Italian,4,74.9465,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,15,0.0,8,7,7,0.0,0,90.2675,204.894,18.0,6,0,Swiss,11,76.1035,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,15,0.0,15,40,23,0.0,0,90.2675,204.894,18.0,6,0,Swiss,11,76.1035,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,27,0.0,9,8,8,0.0,0,90.2675,204.894,16.0,7,0,French,11,76.07,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,27,0.0,13,40,22,0.0,0,90.2675,204.894,16.0,7,0,French,11,76.07,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,1,0.0,10,9,9,0.0,0,90.2675,204.894,21.0,4,0,British,11,75.99549999999999,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,1,0.0,12,10,10,0.0,0,90.2675,204.894,21.0,4,0,British,11,75.99549999999999,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,17,0.0,6,11,11,0.0,0,90.2675,204.894,18.0,5,0,Irish,8,75.564,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,17,0.0,11,40,18,0.0,0,90.2675,204.894,18.0,5,0,Irish,8,75.564,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,25,0.0,18,12,12,0.0,0,90.2675,204.894,2.0,8,0,British,17,77.11349999999999,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,25,0.0,17,14,14,0.0,0,90.2675,204.894,2.0,8,0,British,17,77.11349999999999,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,18,0.0,14,13,13,0.0,0,90.2675,204.894,0.0,10,0,Italian,15,76.7415,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,18,0.0,16,15,15,0.0,0,90.2675,204.894,0.0,10,0,Italian,15,76.7415,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,28,0.0,22,16,16,0.0,0,90.2675,204.894,0.0,12,0,Italian,21,79.662,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,28,0.0,21,17,17,0.0,0,90.2675,204.894,0.0,12,0,Italian,21,79.662,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,29,0.0,19,40,19,0.0,0,90.2675,204.894,1.0,9,0,British,19,78.16300000000001,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,29,0.0,20,40,20,0.0,0,90.2675,204.894,1.0,9,0,British,19,78.16300000000001,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,30,0.0,23,40,21,0.0,0,90.2675,204.894,0.0,11,0,British,23,80.749,87.216,87.03225,9,11,0.0,0
254,1995,15,28,10,6,30,0.0,24,40,24,0.0,0,90.2675,204.894,0.0,11,0,British,23,80.749,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,22,14.0,1,1,1,10.0,0,90.2675,204.894,147.0,1,11,Italian,5,99.18599999999999,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,22,14.0,9,3,3,4.0,0,90.2675,204.894,147.0,1,11,Italian,5,99.18599999999999,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,1,6.0,3,2,2,6.0,0,90.2675,204.894,27.0,4,0,British,13,550.797,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,1,6.0,23,7,7,0.0,0,90.2675,204.894,27.0,4,0,British,13,550.797,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,17,3.0,7,4,4,3.0,0,90.2675,204.894,21.0,5,0,Irish,8,100.001,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,17,3.0,10,40,19,0.0,0,90.2675,204.894,21.0,5,0,Irish,8,100.001,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,27,2.0,11,5,5,2.0,0,90.2675,204.894,18.0,6,0,French,12,101.215,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,27,2.0,0,40,24,0.0,0,90.2675,204.894,18.0,6,0,French,12,101.215,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,25,1.0,12,6,6,1.0,0,90.2675,204.894,3.0,8,0,British,13,101.666,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,25,1.0,13,40,20,0.0,0,90.2675,204.894,3.0,8,0,British,13,101.666,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,15,0.0,8,8,8,0.0,0,90.2675,204.894,18.0,7,0,Swiss,12,101.461,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,15,0.0,15,10,10,0.0,0,90.2675,204.894,18.0,7,0,Swiss,12,101.461,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,18,0.0,17,9,9,0.0,0,90.2675,204.894,0.0,10,0,Italian,17,103.322,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,18,0.0,16,11,11,0.0,0,90.2675,204.894,0.0,10,0,Italian,17,103.322,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,29,0.0,18,12,12,0.0,0,90.2675,204.894,1.0,9,0,British,17,103.06649999999999,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,29,0.0,14,40,23,0.0,0,90.2675,204.894,1.0,9,0,British,17,103.06649999999999,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,3,0.0,4,40,13,0.0,0,90.2675,204.894,108.0,2,4,British,5,99.0935,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,3,0.0,6,40,14,0.0,0,90.2675,204.894,108.0,2,4,British,5,99.0935,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,28,0.0,20,40,15,0.0,0,90.2675,204.894,0.0,12,0,Italian,21,107.4605,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,28,0.0,21,40,22,0.0,0,90.2675,204.894,0.0,12,0,Italian,21,107.4605,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,6,0.0,2,40,16,0.0,0,90.2675,204.894,73.0,3,1,Italian,3,98.964,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,6,0.0,5,40,18,0.0,0,90.2675,204.894,73.0,3,1,Italian,3,98.964,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,30,0.0,19,40,17,0.0,0,90.2675,204.894,0.0,11,0,British,21,107.19300000000001,87.216,87.03225,9,11,0.0,0
255,1995,16,22,10,6,30,0.0,22,40,21,0.0,0,90.2675,204.894,0.0,11,0,British,21,107.19300000000001,87.216,87.03225,9,11,0.0,0
256,1995,17,29,11,6,3,10.0,1,1,1,10.0,0,90.2675,204.894,118.0,2,5,British,1,87.14625000000001,87.216,87.03225,9,11,0.0,0
256,1995,17,29,11,6,3,10.0,2,40,19,0.0,0,90.2675,204.894,118.0,2,5,British,1,87.14625000000001,87.216,87.03225,9,11,0.0,0
256,1995,17,29,11,6,27,6.0,12,2,2,6.0,0,90.2675,204.894,24.0,5,0,French,11,87.14625000000001,87.216,87.03225,9,11,0.0,0
256,1995,17,29,11,6,27,6.0,11,40,14,0.0,0,90.2675,204.894,24.0,5,0,French,11,87.14625000000001,87.216,87.03225,9,11,0.0,0
256,1995,17,29,11,6,29,4.0,13,3,3,4.0,0,90.2675,204.894,5.0,8,0,British,16,87.14625000000001,87.216,87.03225,9,11,0.0,0
256,1995,17,29,11,6,29,4.0,19,40,20,0.0,0,90.2675,204.894,5.0,8,0,British,16,87.14625000000001,87.216,87.03225,9,11,0.0,0
256,1995,17,29,11,6,1,3.0,10,4,4,3.0,0,90.2675,204.894,30.0,4,0,British,17,87.14625000000001,87.216,87.03225,9,11,0.0,0
256,1995,17,29,11,6,1,3.0,24,40,24,0.0,0,90.2675,204.894,30.0,4,0,British,17,87.14625000000001,87.216,87.03225,9,11,0.0,0
256,1995,17,29,11,6,25,2.0,14,5,5,2.0,0,90.2675,204.894,5.0,9,0,British,15,87.14625000000001,87.216,87.03225,9,11,0.0,0
256,1995,17,29,11,6,25,2.0,16,40,9,0.0,0,90.2675,204.894,5.0,9,0,British,15,87.14625000000001,87.216,87.03225,9,11,0.0,0
256,1995,17,29,11,6,18,1.0,17,6,6,1.0,0,90.2675,204.894,1.0,10,0,Italian,16,87.14625000000001,87.216,87.03225,9,11,0.0,0
256,1995,17,29,11,6,18,1.0,15,40,23,0.0,0,90.2675,204.894,1.0,10,0,Italian,16,87.14625000000001,87.216,87.03225,9,11,0.0,0
256,1995,17,29,11,6,28,0.0,21,7,7,0.0,0,90.2675,204.894,0.0,11,0,Italian,20,87.14625000000001,87.216,87.03225,9,11,0.0,0
