raceId,year,round,circuitId,month,dayofweek,constructorId,points_x,grid,position_x,positionOrder,points_y,fastestLap,fastestLapTime,fastestLapSpeed,standings_points,standings_position,season_wins,nationality,position_y,q1,q2,q3,sprint_grid,sprint_position,sprint_points,target
321,1990,1,33,3,6,33.0,0.0,15.0,8,8.0,0.0,\N,,\N,0.0,7.0,0.0,French,,,,,,,,0
321,1990,1,33,3,6,33.0,0.0,18.0,\N,16.0,0.0,\N,,\N,0.0,7.0,0.0,French,,,,,,,,0
321,1990,1,33,3,6,21.0,0.0,21.0,10,10.0,0.0,\N,,\N,0.0,8.0,0.0,British,,,,,,,,0
321,1990,1,33,3,6,21.0,0.0,20.0,12,12.0,0.0,\N,,\N,0.0,8.0,0.0,British,,,,,,,,0
321,1990,1,33,3,6,44.0,0.0,16.0,13,13.0,0.0,\N,,\N,0.0,9.0,0.0,Italian,,,,,,,,0
321,1990,1,33,3,6,44.0,0.0,0.0,\N,33.0,0.0,\N,,\N,0.0,9.0,0.0,Italian,,,,,,,,0
321,1990,1,33,3,6,41.0,0.0,25.0,14,14.0,0.0,\N,,\N,0.0,10.0,0.0,British,,,,,,,,0
321,1990,1,33,3,6,41.0,0.0,26.0,\N,23.0,0.0,\N,,\N,0.0,10.0,0.0,British,,,,,,,,0
321,1990,1,33,3,6,6.0,0.0,17.0,\N,17.0,0.0,\N,,\N,0.0,11.0,0.0,Italian,,,,,,,,0
321,1990,1,33,3,6,6.0,0.0,7.0,\N,22.0,0.0,\N,,\N,0.0,11.0,0.0,Italian,,,,,,,,0
321,1990,1,33,3,6,45.0,0.0,8.0,\N,20.0,0.0,\N,,\N,0.0,12.0,0.0,Italian,,,,,,,,0
321,1990,1,33,3,6,35.0,0.0,3.0,\N,21.0,0.0,\N,,\N,0.0,13.0,0.0,Italian,,,,,,,,0
321,1990,1,33,3,6,35.0,0.0,0.0,\N,29.0,0.0,\N,,\N,0.0,13.0,0.0,Italian,,,,,,,,0
321,1990,1,33,3,6,32.0,0.0,24.0,\N,24.0,0.0,\N,,\N,0.0,14.0,0.0,British,,,,,,,,0
321,1990,1,33,3,6,32.0,0.0,19.0,\N,26.0,0.0,\N,,\N,0.0,14.0,0.0,British,,,,,,,,0
321,1990,1,33,3,6,27.0,0.0,13.0,\N,25.0,0.0,\N,,\N,0.0,15.0,0.0,French,,,,,,,,0
321,1990,1,33,3,6,27.0,0.0,0.0,\N,27.0,0.0,\N,,\N,0.0,15.0,0.0,French,,,,,,,,0
321,1990,1,33,3,6,46.0,0.0,0.0,\N,28.0,0.0,\N,,\N,0.0,16.0,0.0,British,,,,,,,,0
321,1990,1,33,3,6,46.0,0.0,0.0,\N,30.0,0.0,\N,,\N,0.0,16.0,0.0,British,,,,,,,,0
321,1990,1,33,3,6,39.0,0.0,0.0,\N,31.0,0.0,\N,,\N,0.0,17.0,0.0,French,,,,,,,,0
321,1990,1,33,3,6,39.0,0.0,0.0,\N,32.0,0.0,\N,,\N,0.0,17.0,0.0,French,,,,,,,,0
321,1990,1,33,3,6,47.0,0.0,0.0,\N,34.0,0.0,\N,,\N,0.0,18.0,0.0,Italian,,,,,,,,0
321,1990,1,33,3,6,42.0,0.0,0.0,\N,35.0,0.0,\N,,\N,0.0,19.0,0.0,Italian,,,,,,,,0
322,1990,2,18,3,6,6.0,12.0,6.0,1,1.0,9.0,\N,,\N,12.0,2.0,1.0,Italian,,,,,,,,0
322,1990,2,18,3,6,6.0,12.0,5.0,4,4.0,3.0,\N,,\N,12.0,2.0,1.0,Italian,,,,,,,,0
322,1990,2,18,3,6,1.0,10.0,2.0,2,2.0,6.0,\N,,\N,19.0,1.0,1.0,British,,,,,,,,0
322,1990,2,18,3,6,1.0,10.0,1.0,3,3.0,4.0,\N,,\N,19.0,1.0,1.0,British,,,,,,,,0
322,1990,2,18,3,6,3.0,2.0,3.0,5,5.0,2.0,\N,,\N,6.0,4.0,0.0,British,,,,,,,,0
322,1990,2,18,3,6,3.0,2.0,4.0,13,13.0,0.0,\N,,\N,6.0,4.0,0.0,British,,,,,,,,0
322,1990,2,18,3,6,22.0,1.0,13.0,6,6.0,1.0,\N,,\N,4.0,5.0,0.0,Italian,,,,,,,,0
322,1990,2,18,3,6,22.0,1.0,15.0,10,10.0,0.0,\N,,\N,4.0,5.0,0.0,Italian,,,,,,,,0
322,1990,2,18,3,6,25.0,0.0,7.0,7,7.0,0.0,\N,,\N,7.0,3.0,0.0,British,,,,,,,,0
322,1990,2,18,3,6,25.0,0.0,19.0,8,8.0,0.0,\N,,\N,7.0,3.0,0.0,British,,,,,,,,0
322,1990,2,18,3,6,18.0,0.0,8.0,9,9.0,0.0,\N,,\N,0.0,7.0,0.0,Italian,,,,,,,,0
322,1990,2,18,3,6,18.0,0.0,17.0,\N,18.0,0.0,\N,,\N,0.0,7.0,0.0,Italian,,,,,,,,0
322,1990,2,18,3,6,27.0,0.0,20.0,11,11.0,0.0,\N,,\N,0.0,10.0,0.0,French,,,,,,,,0
322,1990,2,18,3,6,27.0,0.0,10.0,12,12.0,0.0,\N,,\N,0.0,10.0,0.0,French,,,,,,,,0
322,1990,2,18,3,6,35.0,0.0,16.0,14,14.0,0.0,\N,,\N,0.0,12.0,0.0,Italian,,,,,,,,0
322,1990,2,18,3,6,35.0,0.0,9.0,\N,26.0,0.0,\N,,\N,0.0,12.0,0.0,Italian,,,,,,,,0
322,1990,2,18,3,6,21.0,0.0,25.0,\N,15.0,0.0,\N,,\N,0.0,9.0,0.0,British,,,,,,,,0
322,1990,2,18,3,6,21.0,0.0,23.0,\N,22.0,0.0,\N,,\N,0.0,9.0,0.0,British,,,,,,,,0
322,1990,2,18,3,6,32.0,0.0,14.0,\N,16.0,0.0,\N,,\N,0.0,14.0,0.0,British,,,,,,,,0
322,1990,2,18,3,6,32.0,0.0,24.0,\N,20.0,0.0,\N,,\N,0.0,14.0,0.0,British,,,,,,,,0
322,1990,2,18,3,6,34.0,0.0,12.0,\N,17.0,0.0,\N,,\N,2.0,6.0,0.0,British,,,,,,,,0
322,1990,2,18,3,6,34.0,0.0,22.0,\N,23.0,0.0,\N,,\N,2.0,6.0,0.0,British,,,,,,,,0
322,1990,2,18,3,6,39.0,0.0,26.0,\N,19.0,0.0,\N,,\N,0.0,15.0,0.0,French,,,,,,,,0
322,1990,2,18,3,6,39.0,0.0,0.0,\N,31.0,0.0,\N,,\N,0.0,15.0,0.0,French,,,,,,,,0
322,1990,2,18,3,6,33.0,0.0,18.0,\N,21.0,0.0,\N,,\N,0.0,8.0,0.0,French,,,,,,,,0
322,1990,2,18,3,6,33.0,0.0,11.0,\N,24.0,0.0,\N,,\N,0.0,8.0,0.0,French,,,,,,,,0
322,1990,2,18,3,6,45.0,0.0,21.0,\N,25.0,0.0,\N,,\N,0.0,16.0,0.0,Italian,,,,,,,,0
322,1990,2,18,3,6,46.0,0.0,0.0,\N,27.0,0.0,\N,,\N,0.0,17.0,0.0,British,,,,,,,,0
322,1990,2,18,3,6,46.0,0.0,0.0,\N,28.0,0.0,\N,,\N,0.0,17.0,0.0,British,,,,,,,,0
322,1990,2,18,3,6,41.0,0.0,0.0,\N,29.0,0.0,\N,,\N,0.0,13.0,0.0,British,,,,,,,,0
322,1990,2,18,3,6,41.0,0.0,0.0,\N,30.0,0.0,\N,,\N,0.0,13.0,0.0,British,,,,,,,,0
322,1990,2,18,3,6,44.0,0.0,0.0,\N,32.0,0.0,\N,,\N,0.0,11.0,0.0,Italian,,,,,,,,0
322,1990,2,18,3,6,44.0,0.0,0.0,\N,34.0,0.0,\N,,\N,0.0,11.0,0.0,Italian,,,,,,,,0
322,1990,2,18,3,6,42.0,0.0,0.0,\N,33.0,0.0,\N,,\N,0.0,18.0,0.0,Italian,,,,,,,,0
322,1990,2,18,3,6,47.0,0.0,0.0,\N,35.0,0.0,\N,,\N,0.0,19.0,0.0,Italian,,,,,,,,0
323,1990,3,21,5,6,3.0,9.0,3.0,1,1.0,9.0,\N,,\N,15.0,2.0,1.0,British,,,,,,,,0
323,1990,3,21,5,6,3.0,9.0,4.0,\N,20.0,0.0,\N,,\N,15.0,2.0,1.0,British,,,,,,,,0
323,1990,3,21,5,6,1.0,6.0,2.0,2,2.0,6.0,\N,,\N,25.0,1.0,1.0,British,,,,,,,,0
323,1990,3,21,5,6,1.0,6.0,1.0,\N,22.0,0.0,\N,,\N,25.0,1.0,1.0,British,,,,,,,,0
323,1990,3,21,5,6,22.0,6.0,9.0,3,3.0,4.0,\N,,\N,10.0,4.0,0.0,Italian,,,,,,,,0
323,1990,3,21,5,6,22.0,6.0,8.0,5,5.0,2.0,\N,,\N,10.0,4.0,0.0,Italian,,,,,,,,0
323,1990,3,21,5,6,6.0,3.0,6.0,4,4.0,3.0,\N,,\N,15.0,3.0,1.0,Italian,,,,,,,,0
323,1990,3,21,5,6,6.0,3.0,5.0,\N,15.0,0.0,\N,,\N,15.0,3.0,1.0,Italian,,,,,,,,0
323,1990,3,21,5,6,25.0,1.0,7.0,6,6.0,1.0,\N,,\N,8.0,5.0,0.0,British,,,,,,,,0
323,1990,3,21,5,6,25.0,1.0,19.0,\N,25.0,0.0,\N,,\N,8.0,5.0,0.0,British,,,,,,,,0
323,1990,3,21,5,6,32.0,0.0,10.0,7,7.0,0.0,\N,,\N,0.0,7.0,0.0,British,,,,,,,,0
323,1990,3,21,5,6,32.0,0.0,11.0,8,8.0,0.0,\N,,\N,0.0,7.0,0.0,British,,,,,,,,0
323,1990,3,21,5,6,27.0,0.0,16.0,9,9.0,0.0,\N,,\N,0.0,10.0,0.0,French,,,,,,,,0
323,1990,3,21,5,6,27.0,0.0,20.0,10,10.0,0.0,\N,,\N,0.0,10.0,0.0,French,,,,,,,,0
323,1990,3,21,5,6,18.0,0.0,26.0,11,11.0,0.0,\N,,\N,0.0,8.0,0.0,Italian,,,,,,,,0
323,1990,3,21,5,6,18.0,0.0,0.0,\N,27.0,0.0,\N,,\N,0.0,8.0,0.0,Italian,,,,,,,,0
323,1990,3,21,5,6,46.0,0.0,25.0,12,12.0,0.0,\N,,\N,0.0,12.0,0.0,British,,,,,,,,0
323,1990,3,21,5,6,46.0,0.0,23.0,\N,16.0,0.0,\N,,\N,0.0,12.0,0.0,British,,,,,,,,0
323,1990,3,21,5,6,33.0,0.0,13.0,13,13.0,0.0,\N,,\N,0.0,9.0,0.0,French,,,,,,,,0
323,1990,3,21,5,6,33.0,0.0,15.0,\N,21.0,0.0,\N,,\N,0.0,9.0,0.0,French,,,,,,,,0
323,1990,3,21,5,6,45.0,0.0,22.0,\N,14.0,0.0,\N,,\N,0.0,16.0,0.0,Italian,,,,,,,,0
323,1990,3,21,5,6,34.0,0.0,14.0,\N,17.0,0.0,\N,,\N,2.0,6.0,0.0,British,,,,,,,,0
323,1990,3,21,5,6,34.0,0.0,0.0,\N,30.0,0.0,\N,,\N,2.0,6.0,0.0,British,,,,,,,,0
323,1990,3,21,5,6,35.0,0.0,17.0,\N,18.0,0.0,\N,,\N,0.0,14.0,0.0,Italian,,,,,,,,0
323,1990,3,21,5,6,35.0,0.0,21.0,\N,23.0,0.0,\N,,\N,0.0,14.0,0.0,Italian,,,,,,,,0
323,1990,3,21,5,6,41.0,0.0,12.0,\N,19.0,0.0,\N,,\N,0.0,15.0,0.0,British,,,,,,,,0
323,1990,3,21,5,6,41.0,0.0,18.0,\N,24.0,0.0,\N,,\N,0.0,15.0,0.0,British,,,,,,,,0
323,1990,3,21,5,6,44.0,0.0,24.0,\N,26.0,0.0,\N,,\N,0.0,13.0,0.0,Italian,,,,,,,,0
323,1990,3,21,5,6,44.0,0.0,0.0,\N,32.0,0.0,\N,,\N,0.0,13.0,0.0,Italian,,,,,,,,0
323,1990,3,21,5,6,21.0,0.0,0.0,\N,28.0,0.0,\N,,\N,0.0,11.0,0.0,British,,,,,,,,0
323,1990,3,21,5,6,21.0,0.0,0.0,\N,29.0,0.0,\N,,\N,0.0,11.0,0.0,British,,,,,,,,0
323,1990,3,21,5,6,42.0,0.0,0.0,\N,31.0,0.0,\N,,\N,0.0,18.0,0.0,Italian,,,,,,,,0
323,1990,3,21,5,6,47.0,0.0,0.0,\N,33.0,0.0,\N,,\N,0.0,19.0,0.0,Italian,,,,,,,,0
323,1990,3,21,5,6,39.0,0.0,0.0,\N,34.0,0.0,\N,,\N,0.0,17.0,0.0,French,,,,,,,,0
323,1990,3,21,5,6,39.0,0.0,0.0,\N,35.0,0.0,\N,,\N,0.0,17.0,0.0,French,,,,,,,,0
324,1990,4,6,5,6,1.0,13.0,1.0,1,1.0,9.0,\N,,\N,38.0,1.0,2.0,British,,,,,,,,0
324,1990,4,6,5,6,1.0,13.0,5.0,3,3.0,4.0,\N,,\N,38.0,1.0,2.0,British,,,,,,,,0
324,1990,4,6,5,6,25.0,6.0,3.0,2,2.0,6.0,\N,,\N,14.0,4.0,0.0,British,,,,,,,,0
324,1990,4,6,5,6,25.0,6.0,21.0,\N,15.0,0.0,\N,,\N,14.0,4.0,0.0,British,,,,,,,,0
324,1990,4,6,5,6,3.0,3.0,6.0,4,4.0,3.0,\N,,\N,18.0,2.0,1.0,British,,,,,,,,0
324,1990,4,6,5,6,3.0,3.0,4.0,\N,13.0,0.0,\N,,\N,18.0,2.0,1.0,British,,,,,,,,0
324,1990,4,6,5,6,21.0,2.0,22.0,5,5.0,2.0,\N,,\N,2.0,6.0,0.0,British,,,,,,,,0
324,1990,4,6,5,6,21.0,2.0,0.0,\N,27.0,0.0,\N,,\N,2.0,6.0,0.0,British,,,,,,,,0
324,1990,4,6,5,6,33.0,1.0,24.0,6,6.0,1.0,\N,,\N,1.0,8.0,0.0,French,,,,,,,,0
324,1990,4,6,5,6,33.0,1.0,15.0,\N,21.0,0.0,\N,,\N,1.0,8.0,0.0,French,,,,,,,,0
324,1990,4,6,5,6,46.0,0.0,20.0,7,7.0,0.0,\N,,\N,0.0,11.0,0.0,British,,,,,,,,0
324,1990,4,6,5,6,46.0,0.0,26.0,\N,11.0,0.0,\N,,\N,0.0,11.0,0.0,British,,,,,,,,0
324,1990,4,6,5,6,32.0,0.0,13.0,\N,8.0,0.0,\N,,\N,0.0,9.0,0.0,British,,,,,,,,0
324,1990,4,6,5,6,32.0,0.0,11.0,\N,23.0,0.0,\N,,\N,0.0,9.0,0.0,British,,,,,,,,0
324,1990,4,6,5,6,6.0,0.0,7.0,\N,9.0,0.0,\N,,\N,15.0,3.0,1.0,Italian,,,,,,,,0
324,1990,4,6,5,6,6.0,0.0,2.0,\N,16.0,0.0,\N,,\N,15.0,3.0,1.0,Italian,,,,,,,,0
324,1990,4,6,5,6,18.0,0.0,19.0,\N,10.0,0.0,\N,,\N,0.0,10.0,0.0,Italian,,,,,,,,0
324,1990,4,6,5,6,18.0,0.0,8.0,\N,22.0,0.0,\N,,\N,0.0,10.0,0.0,Italian,,,,,,,,0
324,1990,4,6,5,6,27.0,0.0,18.0,\N,12.0,0.0,\N,,\N,0.0,12.0,0.0,French,,,,,,,,0
324,1990,4,6,5,6,27.0,0.0,17.0,\N,20.0,0.0,\N,,\N,0.0,12.0,0.0,French,,,,,,,,0
324,1990,4,6,5,6,35.0,0.0,12.0,\N,14.0,0.0,\N,,\N,0.0,14.0,0.0,Italian,,,,,,,,0
324,1990,4,6,5,6,35.0,0.0,9.0,\N,25.0,0.0,\N,,\N,0.0,14.0,0.0,Italian,,,,,,,,0
324,1990,4,6,5,6,22.0,0.0,16.0,\N,17.0,0.0,\N,,\N,10.0,5.0,0.0,Italian,,,,,,,,0
324,1990,4,6,5,6,22.0,0.0,10.0,\N,26.0,0.0,\N,,\N,10.0,5.0,0.0,Italian,,,,,,,,0
324,1990,4,6,5,6,34.0,0.0,25.0,\N,18.0,0.0,\N,,\N,2.0,7.0,0.0,British,,,,,,,,0
324,1990,4,6,5,6,34.0,0.0,14.0,\N,24.0,0.0,\N,,\N,2.0,7.0,0.0,British,,,,,,,,0
324,1990,4,6,5,6,41.0,0.0,23.0,\N,19.0,0.0,\N,,\N,0.0,15.0,0.0,British,,,,,,,,0
324,1990,4,6,5,6,41.0,0.0,0.0,\N,29.0,0.0,\N,,\N,0.0,15.0,0.0,British,,,,,,,,0
324,1990,4,6,5,6,45.0,0.0,0.0,\N,28.0,0.0,\N,,\N,0.0,16.0,0.0,Italian,,,,,,,,0
324,1990,4,6,5,6,44.0,0.0,0.0,\N,30.0,0.0,\N,,\N,0.0,13.0,0.0,Italian,,,,,,,,0
324,1990,4,6,5,6,44.0,0.0,0.0,\N,33.0,0.0,\N,,\N,0.0,13.0,0.0,Italian,,,,,,,,0
324,1990,4,6,5,6,39.0,0.0,0.0,\N,31.0,0.0,\N,,\N,0.0,17.0,0.0,French,,,,,,,,0
324,1990,4,6,5,6,39.0,0.0,0.0,\N,32.0,0.0,\N,,\N,0.0,17.0,0.0,French,,,,,,,,0
324,1990,4,6,5,6,42.0,0.0,0.0,\N,34.0,0.0,\N,,\N,0.0,18.0,0.0,Italian,,,,,,,,0
324,1990,4,6,5,6,47.0,0.0,0.0,\N,35.0,0.0,\N,,\N,0.0,19.0,0.0,Italian,,,,,,,,0
325,1990,5,7,6,6,1.0,12.0,1.0,1,1.0,9.0,\N,,\N,50.0,1.0,3.0,British,,,,,,,,0
325,1990,5,7,6,6,1.0,12.0,2.0,4,4.0,3.0,\N,,\N,50.0,1.0,3.0,British,,,,,,,,0
325,1990,5,7,6,6,22.0,6.0,5.0,2,2.0,6.0,\N,,\N,16.0,4.0,0.0,Italian,,,,,,,,0
325,1990,5,7,6,6,22.0,6.0,4.0,\N,21.0,0.0,\N,,\N,16.0,4.0,0.0,Italian,,,,,,,,0
325,1990,5,7,6,6,6.0,6.0,7.0,3,3.0,4.0,\N,,\N,21.0,2.0,1.0,Italian,,,,,,,,0
325,1990,5,7,6,6,6.0,6.0,3.0,5,5.0,2.0,\N,,\N,21.0,2.0,1.0,Italian,,,,,,,,0
325,1990,5,7,6,6,32.0,1.0,11.0,6,6.0,1.0,\N,,\N,1.0,8.0,0.0,British,,,,,,,,0
325,1990,5,7,6,6,32.0,1.0,12.0,\N,14.0,0.0,\N,,\N,1.0,8.0,0.0,British,,,,,,,,0
325,1990,5,7,6,6,34.0,0.0,10.0,7,7.0,0.0,\N,,\N,2.0,6.0,0.0,British,,,,,,,,0
325,1990,5,7,6,6,34.0,0.0,0.0,\N,30.0,0.0,\N,,\N,2.0,6.0,0.0,British,,,,,,,,0
325,1990,5,7,6,6,21.0,0.0,26.0,8,8.0,0.0,\N,,\N,2.0,7.0,0.0,British,,,,,,,,0
325,1990,5,7,6,6,21.0,0.0,14.0,\N,25.0,0.0,\N,,\N,2.0,7.0,0.0,British,,,,,,,,0
325,1990,5,7,6,6,33.0,0.0,23.0,9,9.0,0.0,\N,,\N,1.0,9.0,0.0,French,,,,,,,,0
325,1990,5,7,6,6,33.0,0.0,18.0,12,12.0,0.0,\N,,\N,1.0,9.0,0.0,French,,,,,,,,0
325,1990,5,7,6,6,41.0,0.0,24.0,10,10.0,0.0,\N,,\N,0.0,13.0,0.0,British,,,,,,,,0
325,1990,5,7,6,6,41.0,0.0,0.0,\N,28.0,0.0,\N,,\N,0.0,13.0,0.0,British,,,,,,,,0
325,1990,5,7,6,6,25.0,0.0,13.0,11,11.0,0.0,\N,,\N,14.0,5.0,0.0,British,,,,,,,,0
325,1990,5,7,6,6,25.0,0.0,8.0,\N,20.0,0.0,\N,,\N,14.0,5.0,0.0,British,,,,,,,,0
325,1990,5,7,6,6,45.0,0.0,15.0,13,13.0,0.0,\N,,\N,0.0,14.0,0.0,Italian,,,,,,,,0
325,1990,5,7,6,6,46.0,0.0,21.0,\N,15.0,0.0,\N,,\N,0.0,11.0,0.0,British,,,,,,,,0
325,1990,5,7,6,6,46.0,0.0,22.0,\N,17.0,0.0,\N,,\N,0.0,11.0,0.0,British,,,,,,,,0
325,1990,5,7,6,6,35.0,0.0,25.0,\N,16.0,0.0,\N,,\N,0.0,16.0,0.0,Italian,,,,,,,,0
325,1990,5,7,6,6,35.0,0.0,19.0,\N,24.0,0.0,\N,,\N,0.0,16.0,0.0,Italian,,,,,,,,0
325,1990,5,7,6,6,3.0,0.0,9.0,\N,18.0,0.0,\N,,\N,18.0,3.0,1.0,British,,,,,,,,0
325,1990,5,7,6,6,3.0,0.0,6.0,\N,22.0,0.0,\N,,\N,18.0,3.0,1.0,British,,,,,,,,0
325,1990,5,7,6,6,27.0,0.0,17.0,\N,19.0,0.0,\N,,\N,0.0,12.0,0.0,French,,,,,,,,0
325,1990,5,7,6,6,27.0,0.0,20.0,\N,23.0,0.0,\N,,\N,0.0,12.0,0.0,French,,,,,,,,0
325,1990,5,7,6,6,18.0,0.0,16.0,\N,26.0,0.0,\N,,\N,0.0,10.0,0.0,Italian,,,,,,,,0
325,1990,5,7,6,6,18.0,0.0,0.0,\N,29.0,0.0,\N,,\N,0.0,10.0,0.0,Italian,,,,,,,,0
325,1990,5,7,6,6,44.0,0.0,0.0,\N,27.0,0.0,\N,,\N,0.0,15.0,0.0,Italian,,,,,,,,0
325,1990,5,7,6,6,44.0,0.0,0.0,\N,34.0,0.0,\N,,\N,0.0,15.0,0.0,Italian,,,,,,,,0
325,1990,5,7,6,6,39.0,0.0,0.0,\N,31.0,0.0,\N,,\N,0.0,17.0,0.0,French,,,,,,,,0
325,1990,5,7,6,6,39.0,0.0,0.0,\N,32.0,0.0,\N,,\N,0.0,17.0,0.0,French,,,,,,,,0
325,1990,5,7,6,6,42.0,0.0,0.0,\N,33.0,0.0,\N,,\N,0.0,18.0,0.0,Italian,,,,,,,,0
325,1990,5,7,6,6,47.0,0.0,0.0,\N,35.0,0.0,\N,,\N,0.0,19.0,0.0,Italian,,,,,,,,0
326,1990,6,32,6,6,6.0,15.0,13.0,1,1.0,9.0,\N,,\N,36.0,2.0,2.0,Italian,,,,,,,,0
326,1990,6,32,6,6,6.0,15.0,4.0,2,2.0,6.0,\N,,\N,36.0,2.0,2.0,Italian,,,,,,,,0
326,1990,6,32,6,6,1.0,4.0,1.0,3,3.0,4.0,\N,,\N,54.0,1.0,3.0,British,,,,,,,,0
326,1990,6,32,6,6,1.0,4.0,3.0,20,20.0,0.0,\N,,\N,54.0,1.0,3.0,British,,,,,,,,0
326,1990,6,32,6,6,22.0,4.0,14.0,4,4.0,3.0,\N,,\N,20.0,4.0,0.0,Italian,,,,,,,,0
326,1990,6,32,6,6,22.0,4.0,8.0,6,6.0,1.0,\N,,\N,20.0,4.0,0.0,Italian,,,,,,,,0
326,1990,6,32,6,6,3.0,2.0,5.0,5,5.0,2.0,\N,,\N,20.0,3.0,1.0,British,,,,,,,,0
326,1990,6,32,6,6,3.0,2.0,2.0,9,9.0,0.0,\N,,\N,20.0,3.0,1.0,British,,,,,,,,0
326,1990,6,32,6,6,25.0,0.0,6.0,7,7.0,0.0,\N,,\N,14.0,5.0,0.0,British,,,,,,,,0
326,1990,6,32,6,6,25.0,0.0,9.0,\N,24.0,0.0,\N,,\N,14.0,5.0,0.0,British,,,,,,,,0
326,1990,6,32,6,6,32.0,0.0,12.0,8,8.0,0.0,\N,,\N,1.0,8.0,0.0,British,,,,,,,,0
326,1990,6,32,6,6,32.0,0.0,11.0,10,10.0,0.0,\N,,\N,1.0,8.0,0.0,British,,,,,,,,0
326,1990,6,32,6,6,34.0,0.0,10.0,11,11.0,0.0,\N,,\N,2.0,6.0,0.0,British,,,,,,,,0
326,1990,6,32,6,6,34.0,0.0,21.0,\N,25.0,0.0,\N,,\N,2.0,6.0,0.0,British,,,,,,,,0
326,1990,6,32,6,6,18.0,0.0,7.0,12,12.0,0.0,\N,,\N,0.0,10.0,0.0,Italian,,,,,,,,0
326,1990,6,32,6,6,18.0,0.0,16.0,14,14.0,0.0,\N,,\N,0.0,10.0,0.0,Italian,,,,,,,,0
326,1990,6,32,6,6,35.0,0.0,15.0,13,13.0,0.0,\N,,\N,0.0,14.0,0.0,Italian,,,,,,,,0
326,1990,6,32,6,6,35.0,0.0,18.0,\N,26.0,0.0,\N,,\N,0.0,14.0,0.0,Italian,,,,,,,,0
326,1990,6,32,6,6,46.0,0.0,23.0,15,15.0,0.0,\N,,\N,0.0,11.0,0.0,British,,,,,,,,0
326,1990,6,32,6,6,46.0,0.0,26.0,\N,21.0,0.0,\N,,\N,0.0,11.0,0.0,British,,,,,,,,0
326,1990,6,32,6,6,27.0,0.0,24.0,16,16.0,0.0,\N,,\N,0.0,12.0,0.0,French,,,,,,,,0
326,1990,6,32,6,6,27.0,0.0,22.0,18,18.0,0.0,\N,,\N,0.0,12.0,0.0,French,,,,,,,,0
326,1990,6,32,6,6,21.0,0.0,17.0,17,17.0,0.0,\N,,\N,2.0,7.0,0.0,British,,,,,,,,0
326,1990,6,32,6,6,21.0,0.0,0.0,\N,30.0,0.0,\N,,\N,2.0,7.0,0.0,British,,,,,,,,0
326,1990,6,32,6,6,45.0,0.0,20.0,19,19.0,0.0,\N,,\N,0.0,15.0,0.0,Italian,,,,,,,,0
326,1990,6,32,6,6,33.0,0.0,25.0,\N,22.0,0.0,\N,,\N,1.0,9.0,0.0,French,,,,,,,,0
326,1990,6,32,6,6,33.0,0.0,19.0,\N,23.0,0.0,\N,,\N,1.0,9.0,0.0,French,,,,,,,,0
326,1990,6,32,6,6,44.0,0.0,0.0,\N,27.0,0.0,\N,,\N,0.0,16.0,0.0,Italian,,,,,,,,0
326,1990,6,32,6,6,44.0,0.0,0.0,\N,34.0,0.0,\N,,\N,0.0,16.0,0.0,Italian,,,,,,,,0
326,1990,6,32,6,6,41.0,0.0,0.0,\N,28.0,0.0,\N,,\N,0.0,13.0,0.0,British,,,,,,,,0
326,1990,6,32,6,6,41.0,0.0,0.0,\N,29.0,0.0,\N,,\N,0.0,13.0,0.0,British,,,,,,,,0
326,1990,6,32,6,6,39.0,0.0,0.0,\N,31.0,0.0,\N,,\N,0.0,17.0,0.0,French,,,,,,,,0
326,1990,6,32,6,6,39.0,0.0,0.0,\N,32.0,0.0,\N,,\N,0.0,17.0,0.0,French,,,,,,,,0
326,1990,6,32,6,6,42.0,0.0,0.0,\N,33.0,0.0,\N,,\N,0.0,18.0,0.0,Italian,,,,,,,,0
326,1990,6,32,6,6,47.0,0.0,0.0,\N,35.0,0.0,\N,,\N,0.0,19.0,0.0,Italian,,,,,,,,0
327,1990,7,34,7,6,6.0,9.0,4.0,1,1.0,9.0,\N,,\N,45.0,2.0,3.0,Italian,,,,,,,,0
327,1990,7,34,7,6,6.0,9.0,1.0,18,18.0,0.0,\N,,\N,45.0,2.0,3.0,Italian,,,,,,,,0
327,1990,7,34,7,6,41.0,6.0,7.0,2,2.0,6.0,\N,,\N,6.0,6.0,0.0,British,,,,,,,,0
327,1990,7,34,7,6,41.0,6.0,10.0,\N,21.0,0.0,\N,,\N,6.0,6.0,0.0,British,,,,,,,,0
327,1990,7,34,7,6,1.0,6.0,3.0,3,3.0,4.0,\N,,\N,60.0,1.0,3.0,British,,,,,,,,0
327,1990,7,34,7,6,1.0,6.0,2.0,5,5.0,2.0,\N,,\N,60.0,1.0,3.0,British,,,,,,,,0
327,1990,7,34,7,6,22.0,3.0,9.0,4,4.0,3.0,\N,,\N,23.0,3.0,0.0,Italian,,,,,,,,0
327,1990,7,34,7,6,22.0,3.0,5.0,16,16.0,0.0,\N,,\N,23.0,3.0,0.0,Italian,,,,,,,,0
327,1990,7,34,7,6,3.0,1.0,6.0,6,6.0,1.0,\N,,\N,21.0,4.0,1.0,British,,,,,,,,0
327,1990,7,34,7,6,3.0,1.0,8.0,\N,25.0,0.0,\N,,\N,21.0,4.0,1.0,British,,,,,,,,0
327,1990,7,34,7,6,33.0,0.0,14.0,7,7.0,0.0,\N,,\N,1.0,9.0,0.0,French,,,,,,,,0
